id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,max(date)
22952,229158,505059,4/7/16 0:00,67,75,right,high,medium,67,58,59,71,65,63,76,74,73,70,65,70,62,64,50,78,66,71,78,73,74,53,58,65,58,52,64,57,6,13,8,8,13,4/7/16 0:00
55333,218215,505866,3/24/16 0:00,66,72,right,None,2,56,40,57,68,39,70,56,50,70,67,76,68,65,63,69,60,72,73,63,41,75,59,70,83,51,54,59,78,12,8,14,11,6,3/24/16 0:00
1,218353,505942,2/18/16 0:00,67,71,right,medium,medium,49,44,71,61,44,51,45,39,64,49,60,64,59,47,65,55,58,54,76,35,71,70,45,54,48,65,69,69,6,11,10,8,8,2/18/16 0:00
11669,223329,506364,4/28/16 0:00,67,75,right,high,medium,69,27,57,65,34,58,45,32,62,66,69,69,66,66,62,52,53,75,55,38,68,64,48,44,40,63,68,66,9,13,13,9,10,4/28/16 0:00
147448,218624,508421,1/23/15 0:00,66,70,right,medium,medium,57,62,47,61,57,71,49,29,53,68,82,76,77,67,80,67,81,71,43,56,49,32,66,56,58,25,36,37,11,10,8,6,10,1/23/15 0:00
127945,212784,508431,4/10/15 0:00,66,71,right,medium,medium,62,58,33,69,39,68,63,65,60,66,75,74,67,51,72,70,55,70,51,67,45,28,66,68,60,39,33,41,14,7,13,7,6,4/10/15 0:00
128984,211591,509148,4/21/16 0:00,67,82,right,medium,low,50,69,60,59,52,68,41,35,41,67,78,83,74,59,63,68,80,61,74,55,44,22,68,57,61,13,14,16,7,13,11,10,8,4/21/16 0:00
98054,210386,510399,4/28/16 0:00,67,77,right,high,low,64,64,47,61,51,82,69,43,60,67,78,77,77,57,68,69,55,62,54,67,35,31,52,58,61,26,44,37,16,15,9,6,11,4/28/16 0:00
181793,221130,510569,5/12/16 0:00,70,80,right,medium,medium,20,14,16,27,20,18,13,18,19,30,30,34,45,65,40,25,55,34,58,20,34,15,12,45,23,18,14,16,70,69,69,69,73,5/12/16 0:00
54174,220966,512033,9/21/15 0:00,66,77,left,high,low,47,58,52,68,62,73,65,59,65,75,72,67,71,59,77,63,54,65,56,67,57,62,56,62,37,60,62,58,7,14,9,8,10,9/21/15 0:00
169497,221271,512723,9/21/15 0:00,66,73,left,medium,medium,65,32,62,59,33,62,41,39,52,62,72,73,58,60,62,33,71,71,69,28,62,62,47,43,42,69,66,70,10,9,12,9,14,9/21/15 0:00
181049,221274,512726,7/7/16 0:00,63,72,right,medium,medium,51,66,55,57,60,64,50,39,48,63,80,80,72,60,70,64,74,67,61,61,33,22,56,48,59,15,16,12,11,12,12,12,7,7/7/16 0:00
8932,223958,512728,1/26/15 0:00,57,70,left,medium,medium,52,25,57,58,27,54,29,35,56,57,67,69,69,49,66,31,67,57,56,23,54,57,33,27,38,59,61,56,7,6,9,10,9,1/26/15 0:00
42354,221367,512730,6/16/16 0:00,65,73,right,medium,medium,64,61,34,66,64,67,67,65,65,69,67,62,71,61,65,72,59,58,57,71,41,29,62,63,49,27,41,31,16,6,9,7,7,6/16/16 0:00
121816,220131,512734,7/3/15 0:00,62,67,right,medium,low,32,68,78,48,55,49,42,31,32,61,55,55,44,54,33,64,54,62,90,53,52,25,61,57,62,29,24,28,6,9,9,9,7,7/3/15 0:00
170992,222883,512740,2/25/16 0:00,72,79,right,high,medium,69,68,67,71,70,75,72,39,61,75,81,83,82,72,73,67,70,64,64,71,61,43,73,70,66,41,42,35,10,14,9,12,8,2/25/16 0:00
33724,224243,512747,5/5/16 0:00,70,80,right,medium,medium,66,49,49,72,55,78,66,53,62,76,83,83,86,65,75,67,62,66,43,50,41,55,63,73,59,40,44,40,12,12,15,7,10,5/5/16 0:00
176721,219571,513086,1/14/16 0:00,75,83,right,medium,medium,65,59,62,80,71,72,63,64,75,80,65,63,71,69,70,75,72,74,78,70,72,70,68,75,57,60,73,68,14,9,11,11,8,1/14/16 0:00
131005,229571,513512,3/24/16 0:00,63,75,left,medium,medium,55,28,39,54,28,59,40,29,52,55,78,81,64,59,63,30,59,71,66,26,64,59,45,45,37,66,67,68,12,10,13,13,11,3/24/16 0:00
3637,220968,513810,3/24/16 0:00,64,74,right,medium,medium,42,23,64,67,23,62,27,25,60,67,61,55,60,62,68,38,78,64,70,29,65,64,39,57,37,64,66,62,10,9,13,6,7,3/24/16 0:00
155885,220188,513990,11/7/14 0:00,60,72,right,medium,medium,25,25,25,34,25,25,25,25,37,25,45,47,37,59,46,22,62,26,74,25,23,25,25,25,30,25,25,25,64,61,55,56,62,11/7/14 0:00
172031,223641,514301,11/6/15 0:00,68,80,right,medium,medium,33,26,68,63,26,44,31,28,52,59,62,54,52,61,58,60,71,63,73,27,67,68,32,34,36,68,72,65,13,15,14,16,11,11/6/15 0:00
50759,221322,514802,5/5/16 0:00,55,67,right,medium,medium,27,22,52,32,29,40,30,32,27,36,61,54,33,55,43,36,72,61,62,27,49,51,27,34,36,55,62,61,13,11,15,12,8,5/5/16 0:00
33845,216380,514806,10/30/15 0:00,74,82,left,medium,medium,75,61,67,77,69,77,75,63,58,79,83,78,84,74,69,63,77,70,46,58,51,66,69,76,56,41,45,42,10,13,11,14,15,10/30/15 0:00
128256,220637,514850,3/3/16 0:00,61,69,left,medium,medium,59,24,46,36,31,53,42,33,45,56,68,63,54,54,65,38,56,63,57,30,55,64,47,36,36,65,60,75,11,11,6,8,12,3/3/16 0:00
81526,221330,515189,9/21/15 0:00,64,74,left,high,medium,65,47,44,64,54,68,64,49,60,65,77,74,84,62,75,58,70,56,57,53,60,59,57,58,45,58,57,60,7,8,9,13,7,9/21/15 0:00
126805,221354,515333,4/28/16 0:00,61,74,right,medium,medium,34,23,54,60,30,40,31,24,41,51,54,57,41,52,56,42,59,62,64,21,52,58,36,39,37,63,71,67,15,7,15,11,11,4/28/16 0:00
130506,221355,515337,1/14/16 0:00,61,70,left,high,medium,60,52,33,53,56,64,61,45,51,60,86,83,76,54,81,63,78,66,61,63,33,39,54,50,59,38,30,27,11,14,15,13,10,1/14/16 0:00
22726,210389,515338,2/18/16 0:00,60,69,left,medium,medium,69,42,35,51,23,46,63,27,51,55,77,79,62,62,75,40,64,79,55,49,61,48,59,44,40,53,60,58,14,12,15,13,8,2/18/16 0:00
119832,216791,516273,5/5/16 0:00,63,73,right,medium,medium,31,30,64,55,36,46,35,34,39,50,63,54,49,53,57,44,74,64,75,26,60,59,31,31,48,67,64,60,12,12,7,12,11,5/5/16 0:00
91331,212194,516846,5/5/16 0:00,76,88,right,medium,medium,72,70,42,79,64,82,63,52,61,79,78,79,79,76,73,76,63,64,61,70,42,29,76,72,54,25,20,24,11,16,11,8,9,5/5/16 0:00
25881,221014,516854,10/16/15 0:00,62,68,right,medium,medium,29,72,66,52,52,64,28,23,30,65,49,52,46,60,59,68,55,62,49,57,56,20,61,44,71,18,22,21,12,13,8,9,12,10/16/15 0:00
15684,221501,517294,10/16/15 0:00,63,73,right,medium,medium,72,29,61,58,29,55,32,29,59,59,65,66,58,54,74,29,63,71,56,30,74,62,36,49,37,66,65,60,9,12,9,13,16,10/16/15 0:00
131999,221491,517346,5/12/16 0:00,68,83,right,medium,medium,52,27,73,59,30,52,47,29,55,65,67,69,59,63,54,49,70,75,67,28,61,65,42,46,37,69,72,69,9,15,10,12,9,5/12/16 0:00
118645,221564,517941,5/12/16 0:00,73,85,right,medium,medium,73,72,44,75,49,82,71,61,63,77,79,69,78,65,86,58,66,65,50,63,49,32,69,73,59,20,20,17,8,13,16,9,10,5/12/16 0:00
26388,221923,518240,10/16/15 0:00,69,78,right,medium,medium,71,53,65,62,32,71,57,45,41,64,74,69,66,69,59,46,62,65,63,39,68,70,63,47,45,67,73,76,7,13,6,9,15,10/16/15 0:00
151336,223697,518346,4/21/16 0:00,66,73,left,high,high,61,57,57,68,56,72,70,59,62,71,73,72,69,62,66,73,80,81,65,67,69,65,57,64,52,63,68,69,7,16,15,16,10,4/21/16 0:00
148548,211176,518373,5/5/16 0:00,75,82,left,medium,low,76,66,57,64,68,85,72,65,61,85,86,84,78,71,57,71,48,68,68,66,43,20,62,70,49,22,32,29,12,7,15,10,7,5/5/16 0:00
64378,221646,518535,4/14/16 0:00,63,69,right,medium,high,49,45,59,65,47,59,48,55,63,65,67,68,61,56,68,58,57,65,71,58,58,54,49,64,65,60,70,69,12,14,8,9,10,4/14/16 0:00
125005,221642,518538,4/10/15 0:00,64,67,right,medium,medium,52,21,51,59,32,34,30,31,56,35,73,74,51,56,65,39,77,69,75,25,67,67,32,31,44,67,70,66,9,8,11,13,11,4/10/15 0:00
106253,227562,518628,4/7/16 0:00,63,76,left,high,medium,59,61,57,58,58,68,61,38,47,66,78,76,69,63,74,56,61,62,65,60,38,33,62,54,61,33,41,48,13,12,13,10,15,4/7/16 0:00
65381,221695,518663,5/12/16 0:00,73,83,right,medium,medium,68,58,56,76,58,76,68,60,74,76,86,78,82,72,84,78,79,86,74,66,74,66,70,66,60,60,64,64,14,12,7,7,12,5/12/16 0:00
57636,221653,518664,10/16/15 0:00,60,68,right,medium,medium,31,27,62,42,32,35,29,34,31,37,56,54,40,54,47,48,76,63,74,28,50,53,34,31,48,57,69,64,13,13,7,11,12,10/16/15 0:00
68208,225653,519134,11/7/14 0:00,59,71,right,medium,medium,59,53,38,44,55,63,62,33,35,59,85,82,75,50,75,64,66,52,63,34,55,23,52,45,54,21,20,25,11,14,11,14,13,11/7/14 0:00
50655,221740,519575,2/25/16 0:00,70,78,right,high,medium,49,71,70,72,61,67,59,49,52,70,66,69,67,70,42,75,70,71,82,60,87,25,70,61,58,31,26,23,6,12,13,15,9,2/25/16 0:00
1344,221841,519835,6/9/16 0:00,67,83,right,high,medium,45,71,57,59,56,67,68,61,55,64,90,92,76,61,88,65,75,72,58,67,78,36,70,48,68,20,17,21,10,13,13,12,7,6/9/16 0:00
168042,227945,519951,6/30/16 0:00,55,67,left,medium,medium,25,25,55,31,32,27,25,29,25,33,60,60,37,48,50,37,74,60,59,25,54,55,22,32,35,54,63,58,14,8,7,11,9,6/30/16 0:00
46741,216268,520230,3/10/16 0:00,67,77,right,medium,medium,55,67,49,64,58,74,67,42,56,67,84,80,77,64,82,66,57,67,59,57,46,21,67,60,62,28,30,35,6,15,8,14,15,3/10/16 0:00
27925,203271,520299,4/28/16 0:00,61,68,left,medium,medium,58,40,59,66,30,62,40,34,62,67,74,68,73,62,72,57,73,64,60,50,58,55,53,60,55,57,62,59,8,8,10,13,11,4/28/16 0:00
176026,221839,520341,12/3/15 0:00,63,72,left,medium,low,20,68,62,57,65,59,34,22,49,62,72,72,68,58,57,64,48,64,69,45,46,16,62,47,55,21,44,18,9,12,11,13,8,12/3/15 0:00
140513,221885,520342,4/14/16 0:00,59,70,right,medium,medium,50,34,58,65,48,58,41,43,61,60,54,54,54,56,59,58,66,55,74,47,59,56,44,48,45,53,62,63,14,11,6,15,8,4/14/16 0:00
55827,221883,520349,2/11/16 0:00,63,72,right,medium,medium,55,47,36,70,51,67,66,49,67,71,66,53,70,61,66,59,50,53,56,62,43,30,60,65,56,48,54,59,10,7,9,14,8,2/11/16 0:00
87489,221898,520426,2/13/15 0:00,59,68,left,medium,medium,55,27,52,56,39,58,59,41,53,59,70,64,63,53,65,58,62,55,60,41,66,55,37,49,44,60,63,64,11,14,6,11,9,2/13/15 0:00
121362,230690,520450,1/21/16 0:00,55,66,left,medium,medium,47,48,42,49,40,69,44,46,51,65,60,67,59,51,82,52,72,45,40,35,44,24,44,53,45,42,29,37,6,9,12,11,7,1/21/16 0:00
101744,221908,520462,5/22/15 0:00,54,65,right,medium,medium,47,49,44,55,42,57,48,38,52,55,62,64,58,48,63,51,50,49,56,39,45,25,54,57,50,41,47,46,13,5,7,6,12,5/22/15 0:00
132391,221930,520466,5/12/16 0:00,52,64,right,medium,medium,42,55,48,63,50,48,40,36,54,52,69,65,58,53,61,62,59,61,59,43,61,47,48,45,41,37,42,54,8,10,14,16,8,5/12/16 0:00
16119,221919,520659,4/7/16 0:00,69,77,right,high,medium,60,66,50,61,57,80,66,67,53,72,89,85,87,58,89,71,41,70,54,59,61,38,57,60,50,35,33,24,10,8,10,7,14,4/7/16 0:00
37755,224247,520798,5/22/15 0:00,55,63,right,medium,medium,25,25,25,22,25,25,25,25,24,20,45,42,40,50,51,24,49,32,62,20,22,25,25,25,32,25,25,25,55,56,49,55,55,5/22/15 0:00
175229,223143,520979,4/14/16 0:00,63,77,left,medium,medium,57,29,54,54,28,65,39,31,40,61,75,78,66,59,65,35,60,78,73,29,62,60,45,36,34,53,64,63,8,13,11,12,14,4/14/16 0:00
79643,221986,521195,3/3/16 0:00,68,76,left,medium,high,66,29,62,65,32,58,64,56,54,63,67,65,59,60,63,59,70,65,70,36,67,82,48,45,60,63,71,72,13,6,12,14,6,3/3/16 0:00
56127,221989,521203,2/13/15 0:00,53,58,left,medium,medium,48,35,50,43,25,43,26,29,37,45,60,66,32,44,76,33,70,64,58,37,44,49,26,34,39,54,59,59,6,9,9,14,9,2/13/15 0:00
44577,204908,521204,4/28/16 0:00,70,73,right,medium,medium,73,52,40,65,64,75,68,57,54,72,89,83,84,68,89,60,86,78,42,54,49,38,64,64,54,18,29,24,11,10,9,10,15,4/28/16 0:00
10163,220965,521272,3/6/15 0:00,57,69,right,medium,medium,47,33,27,55,42,66,43,39,51,65,72,67,75,52,77,37,55,38,29,43,32,24,41,52,40,25,23,22,9,13,12,13,9,3/6/15 0:00
42709,221848,521280,5/8/15 0:00,59,67,right,medium,medium,55,22,49,57,23,48,33,41,48,58,71,68,73,59,78,45,66,53,54,32,56,59,32,42,42,61,62,63,6,15,13,13,13,5/8/15 0:00
108703,229237,521318,4/7/16 0:00,53,67,right,medium,medium,24,25,51,37,31,29,26,27,34,34,55,53,49,48,49,38,66,52,74,18,42,50,28,32,40,49,57,56,10,9,13,6,9,4/7/16 0:00
91630,222028,521421,5/5/16 0:00,75,84,right,medium,medium,58,47,59,85,52,71,48,47,79,76,73,71,73,79,64,58,57,78,59,55,64,78,54,75,50,61,70,71,6,14,16,11,7,5/5/16 0:00
130521,222060,521945,6/9/16 0:00,71,84,right,medium,low,53,65,41,71,62,84,61,64,69,78,87,82,77,58,78,66,63,68,67,62,38,20,58,65,58,24,21,26,10,12,10,9,15,6/9/16 0:00
87632,221749,522116,11/14/14 0:00,61,66,right,medium,medium,31,61,64,59,39,61,36,30,55,62,75,75,69,52,75,60,67,60,64,51,29,25,69,44,70,20,25,20,7,14,12,15,7,11/14/14 0:00
54619,232437,522203,4/14/16 0:00,70,80,left,medium,medium,70,27,67,66,25,52,32,33,30,63,67,64,57,72,67,27,56,60,53,24,50,69,41,38,38,70,76,78,13,13,8,6,8,4/14/16 0:00
141512,221970,522276,3/17/16 0:00,65,68,right,None,1,68,33,58,64,36,62,61,32,60,60,73,76,66,50,69,29,65,74,71,33,57,60,54,52,36,67,69,66,11,10,16,14,7,3/17/16 0:00
5668,224159,522571,9/18/14 0:00,64,68,left,medium,medium,28,29,68,61,33,51,28,31,33,54,37,48,34,46,39,42,67,64,90,21,54,53,30,30,41,59,68,65,13,10,6,11,10,9/18/14 0:00
35895,211209,522576,9/21/15 0:00,67,73,left,medium,medium,69,33,49,57,34,56,57,40,47,61,72,75,69,60,65,39,66,69,57,38,65,63,47,44,47,63,70,77,7,16,11,13,7,9/21/15 0:00
129287,220253,522579,4/21/16 0:00,74,80,left,high,medium,60,76,69,67,71,81,55,45,52,80,82,85,77,72,76,64,51,49,53,72,36,13,77,55,66,26,16,17,9,12,6,13,16,4/21/16 0:00
117850,228414,522651,5/12/16 0:00,72,86,left,high,medium,67,66,43,62,72,80,77,69,51,76,87,86,88,77,88,77,66,68,57,65,62,39,72,67,71,25,37,31,15,12,15,15,9,5/12/16 0:00
125067,228980,522673,2/4/16 0:00,60,69,right,medium,medium,58,49,49,59,46,59,54,46,53,58,72,69,74,56,72,57,57,64,57,56,69,55,56,53,44,59,61,60,7,9,10,7,7,2/4/16 0:00
160048,223226,522746,7/3/15 0:00,59,59,right,medium,medium,51,37,51,62,33,51,45,48,58,56,66,54,71,55,78,55,63,68,62,46,67,62,42,57,47,52,57,56,11,6,7,6,9,7/3/15 0:00
33769,229148,522750,5/12/16 0:00,71,79,left,high,low,70,48,57,68,46,64,68,47,60,70,85,88,76,75,64,73,56,78,67,45,74,70,72,58,42,60,67,70,7,11,7,9,9,5/12/16 0:00
16914,230560,522765,4/28/16 0:00,70,75,right,high,medium,60,68,67,64,55,75,39,38,42,73,85,91,78,74,67,76,72,77,75,62,68,13,65,61,59,19,13,14,5,7,14,5,9,4/28/16 0:00
140855,229498,522771,9/21/15 0:00,62,68,left,medium,medium,51,35,47,48,34,61,36,37,33,60,71,73,58,57,61,66,60,66,58,35,60,57,48,42,45,65,69,67,12,7,8,7,7,9/21/15 0:00
145686,219610,522846,9/21/15 0:00,61,69,left,medium,medium,54,36,46,58,47,59,42,43,53,58,67,68,66,57,76,67,71,68,68,56,64,55,46,59,37,61,65,66,13,9,7,8,8,9/21/15 0:00
101642,221178,523363,4/7/16 0:00,63,68,right,high,medium,47,62,70,53,53,58,49,37,37,59,68,73,63,58,48,73,73,71,83,54,57,20,58,45,63,18,24,22,9,6,12,11,14,4/7/16 0:00
91068,222094,523387,5/2/14 0:00,57,63,right,medium,medium,30,61,59,38,44,56,32,28,28,49,67,72,54,54,65,54,63,56,59,58,34,25,51,45,62,25,25,25,11,12,9,13,9,5/2/14 0:00
9547,212476,523390,3/10/16 0:00,72,79,right,medium,medium,61,53,47,79,47,65,60,68,80,74,68,60,69,71,77,69,62,63,54,72,58,73,57,77,63,68,72,69,13,14,13,12,10,3/10/16 0:00
81816,229319,523414,1/7/16 0:00,60,72,right,medium,medium,28,65,71,52,53,55,34,26,34,63,57,62,45,52,51,67,69,57,56,56,57,24,55,46,61,22,27,24,9,10,7,9,6,1/7/16 0:00
30197,222109,523758,4/14/16 0:00,53,64,right,medium,medium,40,36,52,62,40,50,39,44,54,55,62,63,70,53,70,56,58,59,41,44,55,44,52,51,40,44,47,46,13,13,12,8,10,4/14/16 0:00
82824,229391,524434,3/24/16 0:00,74,85,right,medium,medium,48,38,70,75,56,61,47,51,75,70,65,65,65,72,49,74,79,79,84,60,79,78,43,56,56,72,75,70,14,10,8,7,7,3/24/16 0:00
930,229026,525595,4/21/16 0:00,71,76,right,medium,medium,70,36,59,76,40,65,51,47,74,70,75,75,66,76,65,62,75,82,69,48,68,70,73,67,51,59,68,72,9,16,14,11,15,4/21/16 0:00
75653,222266,526221,4/14/16 0:00,58,68,right,high,medium,53,35,44,46,33,51,47,40,40,43,79,75,64,55,63,58,64,65,50,44,70,62,47,46,35,57,59,56,13,7,10,14,9,4/14/16 0:00
73612,222321,526223,1/28/16 0:00,65,70,right,medium,medium,31,70,65,46,60,60,37,36,35,63,66,74,67,59,41,70,72,76,84,62,74,19,60,46,60,21,26,25,12,12,8,8,13,1/28/16 0:00
33594,222262,526230,2/18/16 0:00,65,73,right,medium,low,44,67,64,62,67,67,38,32,49,65,73,76,62,54,62,70,63,64,79,62,52,13,56,46,63,15,16,14,14,11,11,12,10,2/18/16 0:00
104179,222355,526241,5/12/16 0:00,61,73,right,medium,medium,49,44,46,68,35,58,49,48,66,67,63,64,58,54,62,60,59,58,54,66,55,46,63,59,45,40,55,50,6,5,8,9,7,5/12/16 0:00
23245,222357,527103,4/14/16 0:00,76,88,right,high,medium,57,76,66,72,66,77,63,51,70,82,84,87,81,73,73,75,72,81,85,61,63,41,78,69,56,24,28,22,13,6,7,7,12,4/14/16 0:00
5181,222352,527104,1/14/16 0:00,64,71,right,medium,medium,57,64,64,45,65,65,46,33,41,64,73,76,65,61,62,63,80,60,75,56,29,16,66,59,56,19,19,17,13,9,6,12,16,1/14/16 0:00
139646,221982,527549,4/7/16 0:00,66,82,left,high,medium,57,55,46,66,52,76,56,49,60,67,82,78,91,62,90,58,49,51,26,54,38,21,58,67,62,22,18,19,12,7,8,7,12,4/7/16 0:00
21404,221907,528050,11/6/15 0:00,67,83,left,medium,medium,58,56,30,61,60,80,73,60,45,75,81,78,82,66,92,73,70,51,40,66,30,20,58,68,56,19,26,22,7,8,8,12,9,11/6/15 0:00
112389,224109,528188,9/18/14 0:00,52,60,right,medium,medium,31,27,50,37,23,26,30,28,34,31,62,65,50,48,56,34,72,61,51,24,50,50,27,33,35,54,59,57,5,8,10,14,8,9/18/14 0:00
173,206592,528212,2/25/16 0:00,48,56,right,medium,medium,12,15,16,23,14,15,14,18,18,22,15,26,31,45,24,26,38,18,44,12,21,19,14,15,41,15,15,12,53,41,39,51,53,2/25/16 0:00
114102,221897,528347,3/10/16 0:00,69,74,left,medium,medium,62,67,54,65,58,74,59,41,59,67,92,90,86,60,84,66,52,68,35,60,29,35,61,58,63,20,22,23,14,16,7,13,6,3/10/16 0:00
54520,220466,528439,4/21/16 0:00,71,83,left,medium,medium,72,42,68,69,69,70,76,59,63,73,79,79,75,60,71,75,55,78,55,75,64,60,60,60,59,67,76,77,7,5,8,9,5,4/21/16 0:00
32566,224126,528508,1/21/16 0:00,71,76,left,high,medium,67,68,66,59,76,73,49,39,47,75,75,81,72,73,59,75,56,75,73,66,75,23,70,58,63,25,27,40,12,12,16,16,9,1/21/16 0:00
39583,222407,528873,10/16/15 0:00,64,75,right,medium,medium,37,36,56,68,32,43,67,64,65,53,52,53,49,62,59,51,74,54,67,36,72,64,32,52,50,61,67,68,14,12,13,15,10,10/16/15 0:00
21088,222457,529285,5/12/16 0:00,74,82,right,high,medium,68,65,68,75,50,81,75,73,71,76,80,79,81,79,69,79,60,73,70,73,72,50,75,66,69,48,55,46,15,13,12,10,11,5/12/16 0:00
81200,222411,529324,3/10/16 0:00,68,79,right,medium,medium,13,17,14,25,20,18,16,16,27,22,48,55,35,67,51,20,61,30,78,17,50,25,15,40,14,21,13,12,72,67,68,62,72,3/10/16 0:00
116743,222493,530858,4/21/16 0:00,64,74,right,medium,medium,42,29,65,62,34,35,38,25,64,54,54,66,54,62,52,45,68,62,72,26,51,63,29,52,37,60,70,66,10,13,13,15,14,4/21/16 0:00
101400,222492,530859,5/12/16 0:00,76,87,left,high,medium,64,74,69,74,64,83,80,59,63,78,92,90,78,76,75,75,64,74,60,74,52,32,77,66,63,26,32,35,8,12,9,9,14,5/12/16 0:00
121022,226686,531014,5/5/16 0:00,69,78,right,medium,medium,58,39,68,70,37,60,61,63,69,69,55,65,63,68,62,66,63,70,78,50,77,70,47,62,48,56,71,67,15,7,11,14,9,5/5/16 0:00
151380,222524,531309,4/21/16 0:00,52,65,right,high,low,49,47,49,63,47,50,53,48,66,56,65,60,56,48,55,48,31,45,71,40,43,31,46,60,50,43,45,42,12,11,8,9,8,4/21/16 0:00
35138,222509,531629,4/21/16 0:00,74,85,right,medium,medium,69,67,37,77,57,84,67,58,68,81,72,68,73,70,74,48,56,60,49,58,61,54,71,80,55,40,57,55,12,15,16,7,13,4/21/16 0:00
121552,216497,532738,4/7/16 0:00,72,78,right,medium,medium,62,65,54,71,60,77,63,58,57,75,84,82,79,70,75,72,59,67,65,63,55,39,72,71,61,23,27,25,8,12,10,10,9,4/7/16 0:00
76599,213642,532741,6/9/16 0:00,67,77,left,medium,medium,45,69,60,59,54,67,48,42,52,68,79,79,62,66,69,65,63,69,65,59,32,22,69,58,67,16,23,24,9,15,14,8,16,6/9/16 0:00
183661,222537,532766,2/20/15 0:00,63,75,right,medium,medium,41,44,38,67,60,67,52,46,64,68,64,65,72,58,78,38,51,61,48,55,47,59,61,65,53,54,55,39,12,5,7,11,8,2/20/15 0:00
139901,221087,532942,3/10/16 0:00,71,78,left,medium,medium,24,19,15,30,24,17,23,21,25,15,45,52,40,65,57,21,60,42,52,24,39,16,20,32,25,12,20,11,69,74,68,72,71,3/10/16 0:00
2310,225151,533212,12/24/15 0:00,68,82,left,medium,medium,52,52,49,71,43,74,49,41,68,74,73,72,63,69,66,57,61,60,64,57,68,62,62,69,53,63,62,59,8,11,9,9,13,12/24/15 0:00
175089,226289,533227,10/16/15 0:00,63,73,right,medium,medium,40,36,58,66,31,58,36,33,56,65,55,63,53,53,57,45,70,74,77,46,67,64,32,53,40,54,68,61,10,8,8,10,13,10/16/15 0:00
136476,226790,533228,4/28/16 0:00,68,80,right,None,0,50,34,70,68,53,56,55,29,66,61,76,78,67,66,63,73,74,84,73,57,73,68,23,63,35,63,71,68,13,14,7,7,13,4/28/16 0:00
130916,222598,534473,2/4/16 0:00,68,77,right,medium,medium,52,28,64,54,28,48,38,32,41,53,58,62,60,61,55,35,81,65,78,31,60,69,41,36,46,72,72,69,13,15,9,11,11,2/4/16 0:00
168182,222634,534484,12/17/15 0:00,70,82,right,medium,medium,57,68,62,55,51,74,56,44,44,72,84,87,75,65,57,80,81,66,83,59,46,21,67,54,68,23,33,24,8,15,14,8,10,12/17/15 0:00
51530,222597,534485,11/26/15 0:00,69,78,right,high,medium,51,62,40,60,43,79,44,41,38,74,91,90,88,69,85,73,63,72,45,42,27,22,66,57,50,15,24,21,8,6,9,16,14,11/26/15 0:00
154373,224293,534684,3/10/16 0:00,75,86,right,medium,medium,73,60,61,81,67,73,78,71,80,76,65,66,68,74,67,77,73,76,69,72,70,76,67,75,59,69,74,70,16,12,10,8,10,3/10/16 0:00
142933,222709,535600,6/2/16 0:00,76,77,right,medium,medium,63,53,57,77,46,76,55,46,70,79,76,75,70,78,71,78,61,83,67,61,85,75,66,70,58,77,77,77,16,13,9,10,14,6/2/16 0:00
108145,222737,535603,3/31/16 0:00,71,84,left,high,medium,62,61,57,64,57,78,62,61,59,74,86,80,92,75,84,55,58,69,40,55,51,15,74,69,65,16,15,17,8,14,15,7,9,3/31/16 0:00
67993,222729,535701,10/16/15 0:00,62,72,right,medium,medium,31,65,71,47,57,60,34,35,33,60,60,65,51,49,52,69,58,59,71,52,76,19,61,50,68,30,21,24,14,10,9,16,10,10/16/15 0:00
23301,222708,535800,3/3/16 0:00,65,71,left,medium,medium,66,44,53,65,41,67,72,65,62,69,75,78,75,55,71,64,75,74,61,56,52,52,61,50,48,59,67,70,9,7,10,13,9,3/3/16 0:00
60276,221701,535938,3/17/16 0:00,67,77,left,medium,medium,58,54,46,76,58,73,67,68,70,72,73,76,65,54,81,65,59,67,43,68,47,27,42,68,52,41,48,56,7,12,8,11,10,3/17/16 0:00
35345,222685,535957,1/21/16 0:00,64,74,right,high,medium,66,66,48,58,55,68,56,52,56,67,70,78,64,57,57,65,59,60,63,69,49,26,57,62,62,21,20,16,10,13,8,12,7,1/21/16 0:00
104239,222773,536440,2/25/16 0:00,60,74,right,medium,medium,56,36,58,57,31,53,41,36,50,56,69,67,67,59,62,46,65,55,63,32,63,55,48,40,36,63,64,65,16,16,8,15,11,2/25/16 0:00
65552,224411,536455,4/14/16 0:00,73,85,right,medium,medium,69,68,59,71,70,76,74,71,64,75,78,83,82,75,77,75,65,66,60,71,60,43,74,72,69,25,28,30,9,12,11,9,9,4/14/16 0:00
108774,222724,536457,4/17/15 0:00,60,74,left,medium,medium,51,22,42,66,48,72,68,65,56,67,83,70,76,48,74,38,61,54,46,32,45,48,51,49,48,38,47,49,15,11,7,15,14,4/17/15 0:00
140626,222762,536526,5/12/16 0:00,59,68,right,medium,medium,36,62,59,59,45,46,45,31,51,54,69,67,64,60,68,55,67,43,53,59,31,15,64,53,64,12,23,25,14,7,10,10,7,5/12/16 0:00
